frame_id,track_id,vehicle_type,vehicle_bbox_x1,vehicle_bbox_y1,vehicle_bbox_x2,vehicle_bbox_y2,plate_bbox_x1,plate_bbox_y1,plate_bbox_x2,plate_bbox_y2,plate_confidence,detect_inference_ms,ocr_ran,ocr_raw_text,ocr_confidence,ocr_validated_plate,ocr_status,ocr_inference_ms
125,1,auto,1366,329,1917,1021,1572,621,1672,688,0.749,472.4,True,TN03D9766,0.979,TN03D9766,accepted,232.9
130,1,auto,1367,326,1917,1017,1572,618,1673,687,0.737,405.1,True,TN03D9766,0.985,TN03D9766,accepted,225.0
135,1,auto,1369,326,1917,1019,1572,617,1674,686,0.703,407.0,True,TN03D9766,0.971,TN03D9766,accepted,181.3
140,1,auto,1369,328,1917,1021,1573,620,1676,688,0.717,440.3,True,TN03D9766,0.987,TN03D9766,accepted,231.8
145,1,auto,1368,326,1917,1020,1572,619,1672,687,0.730,415.2,True,TN03D9766,0.977,TN03D9766,accepted,227.7
150,1,auto,1366,326,1917,1021,1568,620,1671,687,0.694,419.2,True,TN03D9766,0.974,TN03D9766,accepted,233.9
155,1,auto,1367,325,1917,1021,1569,619,1672,686,0.705,400.3,True,TN03D9766,0.981,TN03D9766,accepted,226.4
160,1,auto,1366,325,1917,1019,1570,616,1674,686,0.710,410.4,True,TN03D9766,0.983,TN03D9766,accepted,182.5
165,1,auto,1364,323,1916,1014,1569,614,1671,684,0.698,467.3,True,TN03D9766,0.980,TN03D9766,accepted,177.3
170,1,auto,1363,325,1911,1014,1565,616,1664,684,0.706,410.3,True,TN03D9766,0.985,TN03D9766,accepted,229.5
175,1,auto,1365,328,1912,1016,1567,619,1669,685,0.724,405.7,True,TN03D9766,0.982,TN03D9766,accepted,182.7
180,1,auto,1366,325,1914,1013,1568,614,1669,684,0.689,411.1,True,TN03D9766,0.965,TN03D9766,accepted,205.5
185,1,auto,1365,326,1914,1014,1568,615,1669,683,0.686,401.9,True,TN03D9766,0.982,TN03D9766,accepted,232.2
190,1,auto,1366,330,1914,1015,1568,619,1671,685,0.719,447.8,True,TN03D9766,0.983,TN03D9766,accepted,228.1
195,1,auto,1367,332,1915,1018,1568,622,1672,687,0.693,436.4,True,TN03D9766,0.982,TN03D9766,accepted,195.5
200,1,auto,1366,329,1915,1018,1566,621,1670,691,0.700,408.4,True,TN03D9766,0.988,TN03D9766,accepted,232.4
205,1,auto,1368,332,1915,1023,1569,625,1672,691,0.676,418.5,True,TN03D9766,0.989,TN03D9766,accepted,185.5
210,1,auto,1366,334,1916,1027,1570,629,1669,689,0.672,420.7,True,TN03D9766,0.987,TN03D9766,accepted,179.2
215,1,auto,1367,334,1914,1028,1570,627,1670,690,0.698,408.5,True,TN03D9766,0.993,TN03D9766,accepted,188.7
220,1,auto,1369,333,1915,1025,1569,625,1673,691,0.690,411.1,True,TN03D9766,0.989,TN03D9766,accepted,195.8
225,1,auto,1368,331,1915,1024,1569,624,1673,690,0.687,405.1,True,TN03D9766,0.987,TN03D9766,accepted,282.8
230,1,auto,1367,332,1914,1024,1569,625,1671,689,0.679,473.8,True,TN03D9766,0.988,TN03D9766,accepted,230.8
230,10,car,1061,387,1198,487,1096,451,1132,464,0.212,473.8,True,,,,no_text,69.1
235,1,auto,1369,332,1915,1022,1569,623,1673,691,0.698,409.0,True,TN03D9766,0.980,TN03D9766,accepted,180.2
235,10,car,1028,386,1182,498,1066,456,1109,471,0.379,409.0,True,,,,no_text,71.9
240,1,auto,1369,334,1915,1025,1571,626,1673,690,0.698,428.2,True,TN03D9766,0.987,TN03D9766,accepted,245.0
240,10,car,986,386,1161,512,1029,467,1076,482,0.354,428.2,True,MO,0.516,,rejected,163.8
245,1,auto,1371,335,1916,1027,1570,628,1672,690,0.655,415.9,True,TN03D9766,0.989,TN03D9766,accepted,227.5
245,10,car,930,386,1137,532,977,479,1033,498,0.545,415.9,True,,,,no_text,75.6
250,1,auto,1371,334,1917,1028,1573,628,1678,693,0.686,411.6,True,TN03D9766,0.952,TN03D9766,accepted,233.1
250,10,car,858,385,1105,557,911,496,974,518,0.540,411.6,True,,,,no_text,74.7
255,1,auto,1376,332,1918,1029,1576,627,1681,691,0.702,423.6,True,TN03D9766,0.969,TN03D9766,accepted,189.7
255,10,car,755,383,1066,595,815,521,893,547,0.581,423.6,True,TN41AR002,0.665,TN41AR002,accepted,173.8
260,1,auto,1378,331,1918,1027,1578,627,1686,695,0.693,441.5,True,TN03D9766,0.979,TN03D9766,accepted,179.1
260,10,car,591,381,1005,649,664,560,755,592,0.548,441.5,True,TN41AR0082,0.894,TN41AR0082,accepted,171.8
265,1,auto,1388,333,1920,1026,1586,627,1690,690,0.699,443.4,True,TN03D9766,0.987,TN03D9766,accepted,192.6
265,11,car,42,381,845,830,140,685,289,737,0.687,443.4,True,TN41AR0082,0.965,TN41AR0082,accepted,176.6
270,1,auto,1389,333,1919,1028,1588,626,1695,694,0.706,408.7,True,TN03D9766,0.991,TN03D9766,accepted,232.4
275,1,van,1392,326,1920,1015,1593,627,1696,691,0.689,407.8,True,TN03D9766,0.969,TN03D9766,accepted,231.6
280,1,auto,1393,330,1919,1027,1591,624,1697,692,0.704,443.2,True,TN03D9766,0.988,TN03D9766,accepted,190.7
285,1,auto,1393,329,1919,1026,1591,623,1697,692,0.694,403.6,True,TN03D9766,0.983,TN03D9766,accepted,190.4
290,1,auto,1391,329,1919,1027,1588,625,1696,695,0.699,439.9,True,TN03D9766,0.982,TN03D9766,accepted,253.6
295,1,auto,1393,330,1919,1028,1588,626,1699,695,0.657,489.7,True,TN03D9766,0.976,TN03D9766,accepted,274.2
300,1,auto,1394,329,1919,1026,1588,624,1698,690,0.718,464.5,True,TN03D9766,0.987,TN03D9766,accepted,190.2
305,1,auto,1396,329,1919,1023,1589,624,1699,690,0.746,447.8,True,TN03D9766,0.974,TN03D9766,accepted,254.6
310,1,auto,1394,330,1919,1024,1587,622,1696,690,0.716,469.4,True,TN03D9766,0.985,TN03D9766,accepted,188.5
315,1,auto,1394,330,1919,1026,1589,624,1696,693,0.676,435.3,True,TN03D9766,0.990,TN03D9766,accepted,192.7
320,1,auto,1394,330,1919,1022,1587,623,1696,690,0.689,446.8,True,TN03D9766,0.985,TN03D9766,accepted,213.8
325,1,auto,1395,330,1919,1021,1588,622,1697,691,0.741,439.8,True,TN03D9766,0.983,TN03D9766,accepted,191.1
330,1,auto,1393,330,1919,1022,1586,624,1692,693,0.708,465.0,True,TN03D9766,0.980,TN03D9766,accepted,236.9
335,1,auto,1395,330,1919,1023,1587,624,1696,691,0.684,416.9,True,TN03D9766,0.971,TN03D9766,accepted,245.4
340,1,auto,1394,330,1919,1022,1587,623,1698,691,0.705,440.3,True,TN03D9766,0.986,TN03D9766,accepted,233.5
345,1,auto,1395,329,1919,1024,1587,623,1695,691,0.710,413.1,True,TN03D9766,0.975,TN03D9766,accepted,193.8
350,1,auto,1396,331,1919,1022,1588,622,1697,690,0.746,437.4,True,TN03D9766,0.989,TN03D9766,accepted,205.5
355,1,auto,1396,331,1919,1022,1587,622,1696,690,0.736,414.7,True,TN03D9766,0.966,TN03D9766,accepted,192.0
360,1,auto,1395,330,1919,1021,1587,622,1697,691,0.737,415.5,True,TN03D9766,0.987,TN03D9766,accepted,192.2
365,1,auto,1397,330,1919,1021,1588,622,1698,691,0.732,405.5,True,TN03D9766,0.984,TN03D9766,accepted,195.5
370,1,auto,1395,331,1919,1026,1588,624,1699,690,0.718,430.1,True,TN03D9766,0.985,TN03D9766,accepted,192.6
375,1,auto,1389,335,1919,1030,1587,628,1694,694,0.653,415.9,True,TN03D9766,0.984,TN03D9766,accepted,192.8
380,1,auto,1395,337,1919,1033,1589,630,1699,702,0.694,410.1,True,TN03D9766,0.973,TN03D9766,accepted,213.8
385,1,auto,1394,336,1919,1032,1589,629,1700,701,0.700,415.1,True,TN03D9766,0.979,TN03D9766,accepted,188.7
390,1,auto,1395,336,1919,1033,1595,631,1697,697,0.698,413.9,True,TN03D9766,0.990,TN03D9766,accepted,238.6
395,1,auto,1398,335,1919,1032,1600,628,1705,697,0.708,411.5,True,TN03D9766,0.989,TN03D9766,accepted,202.4
400,1,auto,1398,336,1919,1034,1600,629,1705,698,0.702,444.9,True,TN03D9766,0.983,TN03D9766,accepted,195.7
400,12,motorcycle,1034,450,1153,666,1066,533,1103,556,0.431,444.9,True,,,,no_text,50.6
405,1,van,1399,331,1920,1016,1603,629,1708,697,0.698,425.2,True,TN03D9766,0.989,TN03D9766,accepted,238.1
405,12,motorcycle,993,392,1132,699,1027,557,1069,580,0.410,425.2,True,,,,no_text,53.7
410,1,van,1403,329,1920,1017,1605,630,1710,694,0.639,468.6,True,TN03D9766,0.987,TN03D9766,accepted,200.1
410,12,motorcycle,1075,439,1186,614,1103,484,1150,506,0.490,468.6,True,ML,0.518,,rejected,164.5
415,1,van,1408,329,1920,1007,1609,631,1713,696,0.665,823.4,True,TN03D9766,0.974,TN03D9766,accepted,328.5
415,12,motorcycle,1050,449,1175,641,1082,495,1132,517,0.492,823.4,True,,,,no_text,52.6
415,13,car,795,397,1070,581,805,529,846,555,0.235,823.4,True,,,,no_text,55.5
420,1,van,1412,325,1920,1000,1616,629,1720,696,0.713,571.3,True,TN03D9766,0.976,TN03D9766,accepted,200.4
420,12,motorcycle,1019,462,1157,674,1055,507,1108,534,0.652,571.3,True,,,,no_text,59.4
425,1,van,1420,328,1920,998,1622,632,1728,697,0.683,493.8,True,TN03D9766,0.971,TN03D9766,accepted,206.8
425,12,motorcycle,972,462,1140,721,1009,531,1069,561,0.620,493.8,True,,,,no_text,57.7
430,14,car,306,393,867,734,353,615,466,648,0.740,473.2,True,TH370F3523,0.929,TN37OF3523,accepted,169.0
430,1,auto,1421,336,1919,1034,1627,633,1730,696,0.713,473.2,True,TN03D9766,0.957,TN03D9766,accepted,209.5
430,12,motorcycle,911,468,1109,783,952,553,1017,586,0.644,473.2,True,,,,no_text,46.0
435,1,van,1430,328,1919,1000,1634,633,1734,695,0.665,542.4,True,TN03D9766,0.986,TN03D9766,accepted,258.0
435,15,car,1,396,735,862,0,709,60,755,0.660,542.4,True,3523,0.862,,rejected,169.5
435,12,motorcycle,816,471,1071,879,868,595,942,635,0.462,542.4,True,TNIOB75351,0.784,,rejected,204.4
440,1,auto,1435,329,1918,1035,1639,632,1742,694,0.651,425.1,True,TN03D9766,0.982,TN03D9766,accepted,208.4
440,12,motorcycle,656,501,1006,1039,731,656,825,714,0.600,425.1,True,TN108Y5351,0.849,TN10BY5351,accepted,211.1
445,16,motorcycle,238,579,865,1080,347,825,492,906,0.676,422.3,True,TH10BY5351,0.839,TN10BY5351,accepted,195.3
445,1,auto,1430,333,1919,1037,1645,630,1750,696,0.668,422.3,True,TN03D9766,0.989,TN03D9766,accepted,234.2
445,17,auto,1430,333,1919,1037,1862,736,1920,769,0.287,422.3,True,LPG,0.988,,rejected,152.2
450,1,auto,1431,331,1919,1037,1647,629,1753,697,0.695,407.5,True,TN03D9766,0.987,TN03D9766,accepted,192.0
450,17,auto,1431,331,1919,1037,1864,736,1920,769,0.411,407.5,True,LPG,0.990,,rejected,163.0
455,1,auto,1436,325,1917,1035,1645,630,1750,697,0.700,487.8,True,TN03D9766,0.991,TN03D9766,accepted,247.3
455,17,auto,1436,325,1917,1035,1865,736,1920,769,0.307,487.8,True,LPG,0.956,,rejected,164.5
460,1,van,1436,320,1919,1015,1645,630,1750,696,0.690,557.7,True,TN03D9766,0.988,TN03D9766,accepted,197.4
460,17,van,1436,320,1919,1015,1865,736,1920,768,0.383,557.7,True,LPG,0.971,,rejected,157.5
465,1,van,1436,322,1919,1015,1644,630,1749,696,0.702,429.5,True,TN03D9766,0.991,TN03D9766,accepted,235.5
465,17,van,1436,322,1919,1015,1861,735,1920,768,0.358,429.5,True,LPG,0.982,,rejected,154.8
465,18,car,1142,401,1259,486,1172,451,1201,463,0.205,429.5,True,,,,no_text,69.1
470,1,van,1439,322,1919,1016,1643,630,1747,695,0.686,411.6,True,TN03D9766,0.991,TN03D9766,accepted,234.1
470,18,car,1121,400,1244,492,1150,459,1184,473,0.331,411.6,True,,,,no_text,61.3
475,1,van,1436,321,1919,1016,1642,629,1747,695,0.665,452.2,True,TN03D9766,0.988,TN03D9766,accepted,185.3
475,18,car,1093,400,1230,499,1126,461,1161,473,0.413,452.2,True,,,,no_text,76.9
480,1,auto,1430,329,1919,1037,1641,628,1747,695,0.685,413.9,True,TN03D9766,0.975,TN03D9766,accepted,188.4
480,18,car,1060,399,1215,509,1096,469,1136,484,0.487,413.9,True,,,,no_text,67.7
480,17,auto,1430,329,1919,1037,1860,733,1919,767,0.239,413.9,True,LPG,0.965,,rejected,172.9
485,1,auto,1433,330,1919,1035,1642,629,1748,694,0.694,412.3,True,TN03D9766,0.985,TN03D9766,accepted,239.2
485,18,car,1024,400,1197,519,1062,475,1106,490,0.647,412.3,True,,,,no_text,173.3
485,17,auto,1433,330,1919,1035,1864,732,1919,765,0.411,412.3,True,LPG,0.992,,rejected,160.0
490,1,auto,1435,328,1919,1033,1645,627,1751,691,0.705,407.9,True,TN03D9766,0.986,TN03D9766,accepted,238.0
490,18,car,976,398,1173,533,1016,484,1067,502,0.693,407.9,True,,,,no_text,171.4
490,17,auto,1435,328,1919,1033,1866,731,1919,763,0.480,407.9,True,LPG,0.991,,rejected,163.5
495,1,auto,1448,323,1917,1030,1649,626,1757,691,0.704,416.5,True,TN03D9766,0.986,TN03D9766,accepted,200.1
495,18,car,918,397,1149,552,964,498,1019,516,0.651,416.5,True,,,,no_text,173.0
495,17,auto,1448,323,1917,1030,1873,732,1919,761,0.455,416.5,True,LPG,0.987,,rejected,144.5
500,1,auto,1452,324,1919,1032,1655,624,1766,690,0.736,410.3,True,TN03D9766,0.980,TN03D9766,accepted,235.7
500,18,car,842,395,1113,574,889,512,954,533,0.638,410.3,True,TO937A535,0.596,,rejected,176.7
500,17,auto,1452,324,1919,1032,1871,731,1919,760,0.375,410.3,True,LPO,0.826,,rejected,156.7
505,18,car,663,391,1040,631,716,554,801,578,0.710,489.4,True,TH093T8535,0.749,,rejected,174.0
505,1,auto,1457,322,1919,1031,1660,624,1768,690,0.701,489.4,True,TN03D9766,0.961,TN03D9766,accepted,253.6
505,17,auto,1457,322,1919,1031,1858,727,1919,760,0.221,489.4,True,LPO,0.864,,rejected,152.6
510,1,auto,1455,323,1919,1030,1661,622,1769,690,0.695,515.9,True,TN03D9766,0.979,TN03D9766,accepted,199.4
510,18,car,438,390,959,702,496,603,601,637,0.523,515.9,True,TH09BT8635,0.771,TN09BT8635,accepted,175.7
510,17,auto,1455,323,1919,1030,1856,729,1919,760,0.237,515.9,True,LPO,0.887,,rejected,174.9
515,19,car,31,395,841,815,82,694,221,739,0.762,556.9,True,,,,no_text,203.3
515,1,auto,1451,322,1919,1030,1659,623,1769,692,0.696,556.9,True,TN03D9766,0.986,TN03D9766,accepted,192.0
515,17,auto,1451,322,1919,1030,1858,728,1919,762,0.279,556.9,True,LPO,0.867,,rejected,152.3
520,1,auto,1447,324,1919,1033,1658,626,1767,690,0.719,446.0,True,TN03D9766,0.972,TN03D9766,accepted,243.8
520,17,auto,1447,324,1919,1033,1864,730,1919,763,0.303,446.0,True,LPO,0.938,,rejected,152.3
525,1,auto,1450,324,1919,1033,1661,627,1767,691,0.694,416.6,True,TN03D9766,0.965,TN03D9766,accepted,231.5
530,1,auto,1452,324,1919,1032,1659,624,1767,690,0.729,464.1,True,TN03D9766,0.986,TN03D9766,accepted,191.0
530,17,auto,1452,324,1919,1032,1858,729,1919,761,0.230,464.1,True,LPO,0.829,,rejected,157.9
535,1,auto,1453,324,1919,1032,1662,623,1770,691,0.668,412.5,True,TN03D9766,0.972,TN03D9766,accepted,187.5
540,1,auto,1455,322,1919,1032,1662,622,1770,690,0.694,424.4,True,TN03D9766,0.982,TN03D9766,accepted,189.5
540,17,auto,1455,322,1919,1032,1857,728,1919,760,0.244,424.4,True,LPC,0.776,,rejected,160.5
545,1,auto,1450,323,1919,1031,1661,624,1769,689,0.673,433.9,True,TN03D9766,0.985,TN03D9766,accepted,239.2
550,1,auto,1453,325,1919,1032,1660,624,1768,690,0.711,428.5,True,TN03D9766,0.983,TN03D9766,accepted,231.3
550,17,auto,1453,325,1919,1032,1857,729,1919,762,0.210,428.5,True,LP,0.991,,rejected,154.1
555,1,auto,1445,322,1919,1032,1658,626,1766,690,0.739,459.9,True,TN03D9766,0.989,TN03D9766,accepted,237.2
555,17,auto,1445,322,1919,1032,1872,732,1919,766,0.292,459.9,True,LPO,0.955,,rejected,154.2
560,1,auto,1446,324,1919,1033,1659,628,1767,691,0.715,472.6,True,TN03D9766,0.983,TN03D9766,accepted,245.5
560,17,auto,1446,324,1919,1033,1872,732,1919,768,0.223,472.6,True,LPO,0.876,,rejected,144.3
565,1,auto,1441,325,1919,1034,1659,629,1767,694,0.686,523.9,True,TN03D9766,0.991,TN03D9766,accepted,253.2
565,17,auto,1441,325,1919,1034,1876,648,1920,717,0.234,523.9,True,NE5402020,0.991,NL54O2020,accepted,295.9
570,1,auto,1452,325,1919,1035,1663,629,1769,694,0.669,440.6,True,TN03D9766,0.985,TN03D9766,accepted,232.0
575,1,auto,1435,328,1919,1035,1658,630,1763,694,0.732,452.1,True,TN03D9766,0.985,TN03D9766,accepted,242.6
575,17,auto,1435,328,1919,1035,1874,646,1919,715,0.262,452.1,True,N26420,0.569,,rejected,170.1
575,17,auto,1435,328,1919,1035,1869,738,1919,768,0.216,452.1,True,LPG,0.968,,rejected,149.3
580,1,auto,1448,325,1919,1035,1661,630,1768,694,0.681,483.7,True,TN03D9766,0.987,TN03D9766,accepted,258.1
580,17,auto,1448,325,1919,1035,1876,647,1920,715,0.218,483.7,True,5402020,0.932,,rejected,174.4
585,1,auto,1446,330,1919,1038,1660,629,1766,700,0.685,458.8,True,TN03D9766,0.975,TN03D9766,accepted,180.3
585,17,auto,1446,330,1919,1038,1875,648,1920,717,0.339,458.8,True,NE5402020,0.994,NL54O2020,accepted,251.8
585,17,auto,1446,330,1919,1038,1853,739,1919,774,0.230,458.8,True,LPO,0.919,,rejected,158.6
590,1,auto,1442,329,1919,1037,1655,632,1762,698,0.688,474.7,True,TN03D9766,0.989,TN03D9766,accepted,252.2
590,17,auto,1442,329,1919,1037,1871,649,1919,716,0.361,474.7,True,NE5402020,0.990,NL54O2020,accepted,232.8
590,17,auto,1442,329,1919,1037,1868,739,1920,772,0.288,474.7,True,LPG,0.981,,rejected,170.7
595,1,auto,1437,333,1919,1042,1651,630,1758,706,0.712,435.6,True,TN03D9766,0.980,TN03D9766,accepted,187.4
595,17,auto,1437,333,1919,1042,1865,645,1919,719,0.286,435.6,True,NE5402020,0.966,NL54O2020,accepted,219.7
595,17,auto,1437,333,1919,1042,1840,743,1920,776,0.264,435.6,True,LPG,0.990,,rejected,166.4
600,1,auto,1432,330,1918,1042,1640,635,1748,706,0.729,418.6,True,TN03D9766,0.976,TN03D9766,accepted,265.5
605,1,auto,1422,332,1917,1045,1629,639,1739,714,0.680,398.1,True,TN03D9766,0.986,TN03D9766,accepted,273.7
610,1,auto,1419,331,1918,1041,1624,637,1730,706,0.776,404.8,True,TN03D9766,0.982,TN03D9766,accepted,236.2
615,1,auto,1410,332,1919,1040,1618,633,1724,705,0.758,421.9,True,TN03D9766,0.975,TN03D9766,accepted,188.4
620,1,auto,1407,334,1918,1042,1611,632,1720,707,0.718,621.1,True,TN03D9766,0.989,TN03D9766,accepted,231.2
625,1,auto,1407,337,1918,1045,1611,639,1721,711,0.700,486.8,True,TN03D9766,0.980,TN03D9766,accepted,188.3
630,1,auto,1409,337,1918,1045,1609,640,1718,710,0.723,472.5,True,TN03D9766,0.983,TN03D9766,accepted,249.4
635,1,auto,1408,339,1918,1047,1614,637,1724,714,0.646,457.1,True,TN03D9766,0.980,TN03D9766,accepted,196.3
640,1,auto,1407,337,1918,1047,1612,636,1725,712,0.672,429.8,True,TN03D9766,0.983,TN03D9766,accepted,194.7
645,1,auto,1410,338,1918,1048,1614,642,1727,721,0.638,415.0,True,TN03D9766,0.989,TN03D9766,accepted,184.1
650,1,auto,1407,343,1919,1050,1613,643,1729,725,0.657,427.5,True,TN03D9766,0.968,TN03D9766,accepted,188.1
655,1,auto,1408,342,1918,1052,1613,643,1732,726,0.649,437.5,True,TN03D9766,0.969,TN03D9766,accepted,232.9
660,1,auto,1410,342,1919,1052,1616,641,1727,717,0.657,430.9,True,TN03D9766,0.979,TN03D9766,accepted,246.0
665,1,auto,1409,345,1918,1052,1615,642,1724,717,0.674,414.1,True,TN03D9766,0.985,TN03D9766,accepted,230.4
670,1,auto,1411,344,1918,1053,1617,642,1728,719,0.679,412.9,True,TN03D9766,0.981,TN03D9766,accepted,229.5
675,1,auto,1409,347,1918,1060,1618,649,1726,724,0.684,382.4,True,TN03D9766,0.961,TN03D9766,accepted,193.5
680,1,auto,1407,349,1917,1061,1616,646,1728,722,0.684,424.8,True,TN03D9766,0.986,TN03D9766,accepted,235.5
685,1,auto,1412,353,1918,1062,1618,647,1730,722,0.682,418.3,True,TN03D9766,0.989,TN03D9766,accepted,232.3
690,1,auto,1405,338,1918,1047,1613,635,1726,715,0.694,426.3,True,TN03D9766,0.977,TN03D9766,accepted,194.5
695,1,auto,1414,331,1918,1039,1620,630,1724,701,0.693,451.7,True,TN03D9766,0.980,TN03D9766,accepted,253.5
700,1,auto,1412,330,1918,1039,1619,630,1722,699,0.685,796.5,True,TN03D9766,0.969,TN03D9766,accepted,308.3
705,1,auto,1408,331,1919,1037,1614,627,1720,696,0.684,647.7,True,TN03D9766,0.984,TN03D9766,accepted,200.4
