frame_id,track_id,vehicle_type,vehicle_bbox_x1,vehicle_bbox_y1,vehicle_bbox_x2,vehicle_bbox_y2,plate_bbox_x1,plate_bbox_y1,plate_bbox_x2,plate_bbox_y2,plate_confidence,detect_inference_ms,ocr_ran,ocr_raw_text,ocr_confidence,ocr_validated_plate,ocr_status,ocr_inference_ms
395,1,auto,1398,335,1919,1032,1600,628,1705,697,0.708,671.1,True,TN03D9766,0.989,TN03D9766,accepted,204.7
400,1,auto,1398,336,1919,1034,1600,629,1705,698,0.702,450.7,True,TN03D9766,0.983,TN03D9766,accepted,197.0
400,12,motorcycle,1034,450,1153,666,1066,533,1103,556,0.431,450.7,True,,,,no_text,59.3
405,1,van,1399,331,1920,1016,1603,629,1708,697,0.698,431.5,True,TN03D9766,0.989,TN03D9766,accepted,253.5
405,12,motorcycle,993,392,1132,699,1027,557,1069,580,0.410,431.5,True,,,,no_text,92.1
410,1,van,1403,329,1920,1017,1605,630,1710,694,0.639,552.1,True,TN03D9766,0.987,TN03D9766,accepted,293.8
410,12,motorcycle,1075,439,1186,614,1103,484,1150,506,0.490,552.1,True,ML,0.518,,rejected,151.4
415,1,van,1408,329,1920,1007,1609,631,1713,696,0.665,613.4,True,TN03D9766,0.974,TN03D9766,accepted,257.5
415,12,motorcycle,1050,449,1175,641,1082,495,1132,517,0.492,613.4,True,,,,no_text,60.8
415,13,car,795,397,1070,581,805,529,846,555,0.235,613.4,True,,,,no_text,74.4
420,1,van,1412,325,1920,1000,1616,629,1720,696,0.713,499.2,True,TN03D9766,0.976,TN03D9766,accepted,200.7
420,12,motorcycle,1019,462,1157,674,1055,507,1108,534,0.652,499.2,True,,,,no_text,55.4
425,1,van,1420,328,1920,998,1622,632,1728,697,0.683,699.5,True,TN03D9766,0.971,TN03D9766,accepted,191.6
425,12,motorcycle,972,462,1140,721,1009,531,1069,561,0.620,699.5,True,,,,no_text,56.3
430,14,car,306,393,867,734,353,615,466,648,0.740,490.6,True,TH370F3523,0.929,TN37OF3523,accepted,177.5
430,1,auto,1421,336,1919,1034,1627,633,1730,696,0.713,490.6,True,TN03D9766,0.957,TN03D9766,accepted,244.7
430,12,motorcycle,911,468,1109,783,952,553,1017,586,0.644,490.6,True,,,,no_text,56.9
435,1,van,1430,328,1919,1000,1634,633,1734,695,0.665,619.6,True,TN03D9766,0.986,TN03D9766,accepted,200.3
435,15,car,1,396,735,862,0,709,60,755,0.660,619.6,True,3523,0.862,,rejected,168.7
435,12,motorcycle,816,471,1071,879,868,595,942,635,0.462,619.6,True,TNIOB75351,0.784,,rejected,230.0
440,1,auto,1435,329,1918,1035,1639,632,1742,694,0.651,542.3,True,TN03D9766,0.982,TN03D9766,accepted,199.2
440,12,motorcycle,656,501,1006,1039,731,656,825,714,0.600,542.3,True,TN108Y5351,0.849,TN10BY5351,accepted,196.3
445,16,motorcycle,238,579,865,1080,347,825,492,906,0.676,440.5,True,TH10BY5351,0.839,TN10BY5351,accepted,209.6
445,1,auto,1430,333,1919,1037,1645,630,1750,696,0.668,440.5,True,TN03D9766,0.989,TN03D9766,accepted,254.1
445,17,auto,1430,333,1919,1037,1862,736,1920,769,0.287,440.5,True,LPG,0.988,,rejected,157.6
450,1,auto,1431,331,1919,1037,1647,629,1753,697,0.695,551.1,True,TN03D9766,0.987,TN03D9766,accepted,196.7
450,17,auto,1431,331,1919,1037,1864,736,1920,769,0.411,551.1,True,LPG,0.990,,rejected,163.9
455,1,auto,1436,325,1917,1035,1645,630,1750,697,0.700,462.8,True,TN03D9766,0.991,TN03D9766,accepted,256.8
455,17,auto,1436,325,1917,1035,1865,736,1920,769,0.307,462.8,True,LPG,0.956,,rejected,158.3
460,1,van,1436,320,1919,1015,1645,630,1750,696,0.690,833.2,True,TN03D9766,0.988,TN03D9766,accepted,196.4
460,17,van,1436,320,1919,1015,1865,736,1920,768,0.383,833.2,True,LPG,0.971,,rejected,173.2
465,1,van,1436,322,1919,1015,1644,630,1749,696,0.702,505.1,True,TN03D9766,0.991,TN03D9766,accepted,239.3
465,17,van,1436,322,1919,1015,1861,735,1920,768,0.358,505.1,True,LPG,0.982,,rejected,153.2
465,18,car,1142,401,1259,486,1172,451,1201,463,0.205,505.1,True,,,,no_text,66.9
470,1,van,1439,322,1919,1016,1643,630,1747,695,0.686,507.5,True,TN03D9766,0.991,TN03D9766,accepted,291.5
470,18,car,1121,400,1244,492,1150,459,1184,473,0.331,507.5,True,,,,no_text,62.9
475,1,van,1436,321,1919,1016,1642,629,1747,695,0.665,538.6,True,TN03D9766,0.988,TN03D9766,accepted,191.8
475,18,car,1093,400,1230,499,1126,461,1161,473,0.413,538.6,True,,,,no_text,65.8
480,1,auto,1430,329,1919,1037,1641,628,1747,695,0.685,615.5,True,TN03D9766,0.975,TN03D9766,accepted,231.8
480,18,car,1060,399,1215,509,1096,469,1136,484,0.487,615.5,True,,,,no_text,65.0
480,17,auto,1430,329,1919,1037,1860,733,1919,767,0.239,615.5,True,LPG,0.965,,rejected,157.0
485,1,auto,1433,330,1919,1035,1642,629,1748,694,0.694,527.6,True,TN03D9766,0.985,TN03D9766,accepted,401.6
485,18,car,1024,400,1197,519,1062,475,1106,490,0.647,527.6,True,,,,no_text,223.7
485,17,auto,1433,330,1919,1035,1864,732,1919,765,0.411,527.6,True,LPG,0.992,,rejected,179.4
490,1,auto,1435,328,1919,1033,1645,627,1751,691,0.705,778.4,True,TN03D9766,0.986,TN03D9766,accepted,238.9
490,18,car,976,398,1173,533,1016,484,1067,502,0.693,778.4,True,,,,no_text,181.5
490,17,auto,1435,328,1919,1033,1866,731,1919,763,0.480,778.4,True,LPG,0.991,,rejected,166.0
495,1,auto,1448,323,1917,1030,1649,626,1757,691,0.704,470.3,True,TN03D9766,0.986,TN03D9766,accepted,201.8
495,18,car,918,397,1149,552,964,498,1019,516,0.651,470.3,True,,,,no_text,184.9
